"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"Q9QZE7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0985541259253661	0.140583915351294	0.701034152300406	81	0.485290798777272	0.772430527753571
"Q9QZI8"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.287296240989556	0.368622934204732	0.779377011930552	14	0.448732746658337	0.756058434216958
"Q9QZM0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0114366011373608	0.08671458362082	0.131887863146182	77	0.895417006424115	0.960649752222136
"Q9QZQ1"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0382054285485229	0.174242463714312	-0.219265888085492	45	0.827434469558757	0.932008982576536
"Q9QZQ8"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.388833146145433	0.577199399608582	-0.673654800072754	13	0.51233075716242	0.788064456930401
"Q9QZS3"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.595191041741055	0.347449328162389	-1.71302976721509	15	0.107293410501062	0.392836521338145
"Q9QZX7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.211989145661799	0.0735594906441622	2.88187348505822	33	0.00690090078070749	0.0767113035171548
"Q9R008"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0608455797913399	0.298494895431844	0.203841274080457	14	0.841410851919801	0.937413649171063
"Q9R013"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.180449443567424	0.168909528110246	1.06832009766581	15	0.302268161115204	0.644540044213743
"Q9R020"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.141988454760758	0.204819318949077	0.693237608099163	31	0.49332208117343	0.7744063601307
"Q9R062"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.292129812085387	0.174191408899241	1.67706211191142	70	0.0979908282123834	0.373123087314777
"Q9R069"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.031878531861894	0.466238918270501	-0.0683738113929795	8	0.947166136054805	0.979985322442914
"Q9R099"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0467098992249212	0.249561347693724	0.187168003605455	15	0.854037049278762	0.941763734980677
"Q9R0A0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.418271585021879	0.501734442475947	-0.833651329491758	11	0.422210968003373	0.735189343891343
"Q9R0H0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0466454528706104	0.166720165417288	0.2797829090072	30	0.78156413909078	0.913715918823002
"Q9R0I7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.263908645658716	0.262863417839961	-1.00397631525659	14	0.332428053907586	0.670302559254266
"Q9R0K7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0133616257649614	0.0964446997687703	-0.138541835860305	545	0.889863382485424	0.957834661616669
