"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"P50580"	"WT_TG"	-0.0942679665079957	0.0608679587830408	-1.54872889435978	59	0.12679470047812	0.352501866666152
"P51150"	"WT_TG"	0.0396335947615931	0.0581038676201371	0.682116292510919	66	0.497552382340408	0.723085102364966
"P51174"	"WT_TG"	-0.0492593055936448	0.112024209996527	-0.439720178300495	58	0.661773940533429	0.832652340579327
"P51410"	"WT_TG"	-0.259598508212974	0.0526281260929648	-4.93269526173907	15	0.000180479805477418	0.00502241458680128
"P51432"	"WT_TG"	0.147507607946492	0.0655170096648853	2.25143987341581	87	0.0268767905866896	0.135199871108785
"P51660"	"WT_TG"	-0.0165850790322771	0.0715391103180791	-0.23183233560686	95	0.817166888449958	0.913892765041994
"P51791"	"WT_TG"	0.291666153928995	0.482065580050054	0.60503418206857	7	0.564247019591236	0.772127500493271
"P51807"	"WT_TG"	0.604382390642617	0.539571644878864	1.12011518095674	6	0.305488032670921	0.563807446825814
"P51855"	"WT_TG"	-0.196273318985809	0.105428060089726	-1.86168007662067	27	0.0735675747331073	0.254168478369862
"P51859"	"WT_TG"	0.183364891851299	0.0541161757755145	3.38835642436996	68	0.00117327536660383	0.0163665103343944
"P51863"	"WT_TG"	-0.0826801713737411	0.0759677633458016	-1.08835863703641	62	0.280649466692045	0.537747929186157
"P51880"	"WT_TG"	-0.073641296476075	0.0464465415772135	-1.58550656249944	32	0.122685209526493	0.346864232212674
"P51881"	"WT_TG"	-0.132924367564567	0.0746093840571538	-1.78160387254694	103	0.0777610719408788	0.263167980476739
"P52196"	"WT_TG"	-0.185317996008122	0.0871380006975131	-2.12671847557562	56	0.0378634365559549	0.169009474952771
"P52480"	"WT_TG"	-0.0955218290444582	0.0376099275476646	-2.53980359104387	292	0.01160990870489	0.0787704662987012
"P52503"	"WT_TG"	-0.20167608505483	0.0151282022249889	-13.331133604342	24	1.37445610448594e-12	9.79162528835786e-10
"P52623"	"WT_TG"	0.107806073705283	0.263629989933791	0.408929476241902	5	0.699517904298318	0.855366555135809
"P52760"	"WT_TG"	0.107041145004504	0.0757147877204384	1.41374159826918	44	0.164474347603885	0.401671893915736
"P52825"	"WT_TG"	0.26216137245001	0.0854601861529555	3.06764335828613	8	0.0154028828187185	0.0957505560214228
"P53026"	"WT_TG"	-0.352043339347725	0.107293493920811	-3.28112475866947	39	0.00218380190467782	0.0241574608213118
"P53395"	"WT_TG"	-0.0946620149069361	0.0792320280738279	-1.19474431247337	42	0.238890312655147	0.491160367253512
"P53612"	"WT_TG"	-0.129114854032624	0.249404217198569	-0.517693146823682	7	0.620626055583017	0.807698213367449
"P53668"	"WT_TG"	0.213233913899906	0.324531073812644	0.657052378358718	3	0.558055552753901	0.769270076977321
"P53702"	"WT_TG"	0.502236107198187	0.0505416268824488	9.93707836841703	3	0.0021681223315726	0.0241339117033175
"P53810"	"WT_TG"	-0.0265847181053969	0.0544543700816206	-0.488201737813689	77	0.626794349512422	0.81186962653209
"P53811"	"WT_TG"	0.344812745344518	0.244149279356249	1.41230294127302	6	0.207566218264036	0.452756196850273
"P53986"	"WT_TG"	-0.119878144414281	0.0441116862894474	-2.71760511778393	16	0.0152130728372821	0.0949886080447641
"P53994"	"WT_TG"	0.0897791266403466	0.0695540313982341	1.29078250153917	30	0.206638300683091	0.451561734376178
"P53996"	"WT_TG"	0.215358606052838	0.297432064560028	0.724059816386658	16	0.479483093020198	0.71163282389081
"P54071"	"WT_TG"	0.154119567845734	0.0648337245171197	2.37715122790821	86	0.0196650108163339	0.113897184598018
"P54227"	"WT_TG"	-0.0676670338398185	0.0723592524394755	-0.935153854670047	9	0.374119886306286	0.6297802622982
"P54276"	"WT_TG"	0.173583076677897	0.219821597651838	0.789654331203728	6	0.459788829817681	0.698110746722327
"P54726"	"WT_TG"	0.241167475336356	0.0467106019803313	5.16301364383841	15	0.000115663661761856	0.00355167209651491
"P54728"	"WT_TG"	0.234112421984727	0.0882588495839045	2.65256598163751	21	0.0148925876377499	0.0937233165471117
"P54729"	"WT_TG"	-0.796241422111722	0.126899691957581	-6.27457332503125	5	0.00150975018230382	0.0192061791048792
"P54731"	"WT_TG"	0.22867606230174	0.0562267132537592	4.06703591706832	4	0.0152600957600346	0.0950287781420338
"P54763"	"WT_TG"	-0.0661334832510223	0.0669829011910141	-0.987318884000418	34	0.33046083024153	0.586990656899087
"P54775"	"WT_TG"	0.02095409541851	0.0749674649195189	0.279509190300154	95	0.780461721853509	0.898603480346461
"P54822"	"WT_TG"	-0.130970238384858	0.0852951337804836	-1.53549484689154	92	0.128094390344617	0.35369939411436
"P54823"	"WT_TG"	0.0765071411863488	0.048693591014321	1.57119529680708	85	0.119852506950323	0.345208789993464
"P54923"	"WT_TG"	0.0292776216974555	0.0452439427401539	0.647105886982562	33	0.522039620316101	0.74113396873892
"P55012"	"WT_TG"	0.0991900219976323	0.0857824700853547	1.1562971070772	86	0.250761689502467	0.504925459586086
"P55066"	"WT_TG"	-0.14928331160637	0.0710083322503292	-2.10233513272913	51	0.040480616867475	0.176653630044095
"P55088"	"WT_TG"	-0.530324588912427	0.114277493109258	-4.64067398123089	31	5.9997606404627e-05	0.00222640031490845
"P55096"	"WT_TG"	-0.141990059202983	0.0836453916548593	-1.69752399258129	43	0.0968250196560729	0.301214602633128
"P55258"	"WT_TG"	0.122353302400421	0.108335785368937	1.12938953628062	16	0.275382111851707	0.53223142074646
"P55264"	"WT_TG"	0.0380147270010796	0.0956888521690602	0.397274354737961	74	0.692308731338277	0.849613213520363
"P55302"	"WT_TG"	-0.00829922840644314	0.0464268001166198	-0.17875943174193	47	0.858894952531073	0.935046912019377
"P55937"	"WT_TG"	0.137652072256037	0.293140293496867	0.46957745253642	3	0.670679853100485	0.838024619365584
"P56135"	"WT_TG"	-0.24902078388786	0.118627657195619	-2.0991798183894	20	0.0486974048656768	0.197788091370058
"P56213"	"WT_TG"	0.195536222040181	0.0806320225003076	2.42504424392226	36	0.0204510936816855	0.115263917237601
"P56371"	"WT_TG"	0.165020525834951	0.0943607612595146	1.74882571560763	26	0.0921198372233869	0.29226848386146
"P56375"	"WT_TG"	0.0273434137865805	0.0656342554558374	0.416602787624807	26	0.680388316274505	0.842092836195201
"P56376"	"WT_TG"	-0.0930298632815574	0.0247837646379344	-3.75366150545041	33	0.000673104579818951	0.0115826015135995
"P56379"	"WT_TG"	-0.0639055072696478	0.21362138871953	-0.299153130932742	4	0.779722306723925	0.898603480346461
"P56380"	"WT_TG"	-0.0974928727157163	0.0319639240044879	-3.05009086813083	28	0.00496081096618006	0.0437386353008252
"P56387"	"WT_TG"	0.487058372489307	0.0889305652534177	5.47683882477727	13	0.000106249835498451	0.00337912423254895
"P56391"	"WT_TG"	-0.189896145060878	0.0521316492296155	-3.64262684697493	38	0.000802350794368412	0.0128737546375688
"P56392"	"WT_TG"	-0.288296750617187	0.272320494811821	-1.05866710772689	7	0.324909803660207	0.580405577049979
"P56394"	"WT_TG"	-0.524939549773933	0.85756530046842	-0.612127787221802	7	0.55980293408027	0.770036648650192
"P56395"	"WT_TG"	0.242314248126868	0.228591703205416	1.06003080920711	20	0.30176507332352	0.561566317771721
