"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"P49962"	"WT_NT-WT_EGCG"	-0.0268116063653394	0.0618518394477136	-0.433481147929393	8	0.676116615367061	0.834469328771703
"P50114"	"WT_NT-WT_EGCG"	-0.0283435579065449	0.0980153329899658	-0.289174734624903	18	0.775751870623538	0.892303858990391
"P50136"	"WT_NT-WT_EGCG"	0.0635303605689624	0.0907800907809648	0.699827021788832	8	0.503873438513559	0.718083285823983
"P50171"	"WT_NT-WT_EGCG"	-0.0603210156327961	0.068256368053069	-0.883741947504397	24	0.385602982836124	0.620687326862931
"P50172"	"WT_NT-WT_EGCG"	0.0528624834201715	0.0917921128391	0.57589352489176	24	0.570048515501912	0.764024857646936
"P50247"	"WT_NT-WT_EGCG"	-0.277711272732398	0.0202261368011647	-13.7303171368052	120	0	0
"P50396"	"WT_NT-WT_EGCG"	0.0425456479902703	0.0551408559719305	0.771581203090649	163	0.44147964291278	0.669889960095453
"P50428"	"WT_NT-WT_EGCG"	0.0432594425182618	0.118819871396551	0.364075823427609	15	0.720882337569366	0.860574447109025
"P50429"	"WT_NT-WT_EGCG"	0.258182652190746	0.0485421899748411	5.31872691208532	4	0.00601071924057184	0.0436256000155273
"P50516"	"WT_NT-WT_EGCG"	-0.0168503965764979	0.0479692615588722	-0.351274879556308	259	0.725667722028198	0.863792766494348
"P50518"	"WT_NT-WT_EGCG"	-0.0820835860599366	0.050139996057177	-1.63708800388283	71	0.106037244504782	0.289170187982587
"P50544"	"WT_NT-WT_EGCG"	0.0957026399353317	0.0459999413786487	2.08049482384238	100	0.0400364233026	0.155575327443592
"P50580"	"WT_NT-WT_EGCG"	-0.120102001119624	0.0528174938591526	-2.27390571464631	68	0.0261328435196564	0.119113231351836
"P51125"	"WT_NT-WT_EGCG"	-0.275210965013305	0.333391773813383	-0.825488169265253	6	0.440673865928561	0.668963423441328
"P51150"	"WT_NT-WT_EGCG"	-0.0290108798746547	0.0516792258437135	-0.561364443855803	71	0.576316746524147	0.767776062908618
"P51174"	"WT_NT-WT_EGCG"	-0.293346985923425	0.0823474316667391	-3.56230886605673	73	0.000651957669647096	0.00981265650017779
"P51410"	"WT_NT-WT_EGCG"	-0.0872959148144542	0.0818919345427306	-1.06598916366915	18	0.300518898508245	0.540934017314841
"P51432"	"WT_NT-WT_EGCG"	0.0162965390620779	0.06762699337179	0.240976838530809	108	0.810029951524714	0.907028491310122
"P51660"	"WT_NT-WT_EGCG"	-0.201345997117417	0.0644286090435111	-3.12510234361013	114	0.00225474103889867	0.0229167214212201
"P51791"	"WT_NT-WT_EGCG"	-0.211223324112902	0.0849230043646595	-2.48723329671557	6	0.0473392381398061	0.173582937158032
"P51807"	"WT_NT-WT_EGCG"	0.548800103427575	0.524913737431912	1.0455053169546	6	0.336069284997411	0.575179332783884
"P51855"	"WT_NT-WT_EGCG"	-0.268264825938632	0.087316730542313	-3.07231872142342	30	0.00448966365347214	0.0360907735052977
"P51859"	"WT_NT-WT_EGCG"	0.10786242746493	0.0378809659438645	2.84740435670966	78	0.00563162051848698	0.041607971528366
"P51863"	"WT_NT-WT_EGCG"	0.0112812998229656	0.0719383742813546	0.156818943097656	69	0.87584550077137	0.938747132190404
"P51880"	"WT_NT-WT_EGCG"	-0.0835953925257348	0.0932572595905823	-0.896395550252442	36	0.375996864927635	0.613140115836351
"P51881"	"WT_NT-WT_EGCG"	-0.0607817150324613	0.0764297976999047	-0.795262016407732	115	0.428099440087523	0.657770512419447
"P52196"	"WT_NT-WT_EGCG"	-0.377111333210257	0.0541729887152472	-6.96124290266668	63	2.33468022692307e-09	7.50705814784263e-07
"P52480"	"WT_NT-WT_EGCG"	0.0106975837013448	0.0542046983893616	0.197355285043784	332	0.843670288616777	0.925771356774091
"P52503"	"WT_NT-WT_EGCG"	-0.177979907649425	0.0669006261938532	-2.66036235795022	27	0.0129744807836993	0.0749848668822623
"P52623"	"WT_NT-WT_EGCG"	0.159050026905212	0.204423232447196	0.778042813437539	7	0.462026618373833	0.685459195356357
"P52760"	"WT_NT-WT_EGCG"	-0.0755106561936711	0.0522144347476875	-1.44616439033682	52	0.154131944938023	0.36055865690859
"P52825"	"WT_NT-WT_EGCG"	-0.363405747461659	0.0866760369365517	-4.1926899326013	12	0.0012480149010381	0.0154261552851766
"P53026"	"WT_NT-WT_EGCG"	-0.320541769265155	0.0765572553925273	-4.18695481730191	44	0.00013339917982802	0.00334633261738799
"P53395"	"WT_NT-WT_EGCG"	-0.165559127483624	0.0759302218954683	-2.18041147978662	49	0.0340585254193124	0.140894741997787
"P53612"	"WT_NT-WT_EGCG"	-0.113940529402911	0.187971311217362	-0.6061591455898	8	0.561210333408267	0.758212738451123
"P53668"	"WT_NT-WT_EGCG"	0.103563282854259	0.228489236783996	0.453252347077349	6	0.666297153738837	0.829529402595659
"P53702"	"WT_NT-WT_EGCG"	0.00209941235561756	0.08559284894117	0.0245278943461799	5	0.981380334767614	0.992038366411275
"P53810"	"WT_NT-WT_EGCG"	-0.197600521193933	0.0513234486765136	-3.85010217141464	89	0.000222010484395518	0.00475339910922504
"P53811"	"WT_NT-WT_EGCG"	0.0776558809784197	0.0677733761270179	1.14581691832616	6	0.295506197063246	0.534905536853992
"P53986"	"WT_NT-WT_EGCG"	-0.314595588677638	0.0949606018876626	-3.31290643091965	18	0.00386945738917266	0.0336172840015077
"P53994"	"WT_NT-WT_EGCG"	-0.0904797430492487	0.0514051628045963	-1.7601294911405	36	0.0868810394407038	0.25375576920047
"P53996"	"WT_NT-WT_EGCG"	0.0852398353481356	0.155810264910786	0.547074580721252	18	0.591046280172671	0.775326315142213
"P54071"	"WT_NT-WT_EGCG"	0.0154197363691417	0.0516572833770958	0.298500721700333	99	0.765946654013608	0.885599246235861
"P54227"	"WT_NT-WT_EGCG"	-0.2217847028365	0.128116257001833	-1.73112068699703	18	0.100534967011194	0.279333997108087
"P54276"	"WT_NT-WT_EGCG"	0.0434066964590302	0.169010958357666	0.256827704433056	7	0.804696956070588	0.90418543444792
"P54726"	"WT_NT-WT_EGCG"	0.168363308649405	0.0394715217482343	4.26543748992746	16	0.000591813491552573	0.00947169375394322
"P54728"	"WT_NT-WT_EGCG"	0.214081092534686	0.0613744528873032	3.48811406804368	26	0.0017481880881931	0.0194444693960346
"P54729"	"WT_NT-WT_EGCG"	-0.797089145650683	0.241349054738304	-3.30264042887995	7	0.013073152887273	0.0754318788944281
"P54731"	"WT_NT-WT_EGCG"	0.0745533507140235	0.11335565038145	0.657694172836959	12	0.523150908928478	0.733949692482661
"P54763"	"WT_NT-WT_EGCG"	0.141722603700989	0.07975047110206	1.77707544222053	35	0.084247966654533	0.249568725340941
"P54775"	"WT_NT-WT_EGCG"	0.00600359191881338	0.0633929325911052	0.094704435864129	100	0.924739102420433	0.964963677859799
"P54822"	"WT_NT-WT_EGCG"	-0.0541805299705896	0.0931088087947726	-0.581905521850382	103	0.561901803104184	0.758465678128325
"P54823"	"WT_NT-WT_EGCG"	-0.0346349596455652	0.0285157099835766	-1.21459222532116	90	0.227698821997012	0.464258036384933
"P54923"	"WT_NT-WT_EGCG"	0.121762771099082	0.0761906350472974	1.59813303857481	31	0.120157822886898	0.311582272398062
"P55012"	"WT_NT-WT_EGCG"	0.138527697926886	0.0845934731542329	1.63756957554301	108	0.104422015046584	0.286563669853668
"P55066"	"WT_NT-WT_EGCG"	-0.0723872508558293	0.0782817274705881	-0.924701756013579	58	0.358952473350582	0.596904042426426
"P55088"	"WT_NT-WT_EGCG"	-0.26830921206927	0.15182490986254	-1.76722786999968	27	0.088492822222805	0.256977924632234
"P55096"	"WT_NT-WT_EGCG"	-0.0625499803505468	0.065411853168929	-0.956248406370765	46	0.343945515645658	0.583470162512562
"P55258"	"WT_NT-WT_EGCG"	-0.079837580812639	0.0828062292173317	-0.964149455508942	18	0.347746408880489	0.586833120211969
"P55264"	"WT_NT-WT_EGCG"	0.0439339229589235	0.086536708998533	0.507691169069859	88	0.612940063645926	0.790940899349012
"P55302"	"WT_NT-WT_EGCG"	0.0319070289948667	0.0659351448675403	0.483915354382946	53	0.630439500546055	0.804502919382844
"P55937"	"WT_NT-WT_EGCG"	-0.38973070934662	0.220498091285291	-1.76750151021655	4	0.151881564237762	0.358562828441918
"P56135"	"WT_NT-WT_EGCG"	-0.196851752020067	0.0967672589503537	-2.03428054235846	21	0.0547469470494426	0.190858603864602
"P56213"	"WT_NT-WT_EGCG"	0.0131032994864584	0.0760140717405618	0.172379918433791	39	0.864030313580442	0.93313006012317
"P56371"	"WT_NT-WT_EGCG"	-0.146118485716577	0.0606147499239256	-2.4106093962272	25	0.0236065065568456	0.110444727105242
"P56375"	"WT_NT-WT_EGCG"	-0.290235165478449	0.0716773432930061	-4.04918977384544	31	0.000318560290464509	0.00589920286582706
"P56376"	"WT_NT-WT_EGCG"	-0.0589744538461018	0.066159107880846	-0.891403402118362	34	0.378977958111996	0.615849060906412
"P56379"	"WT_NT-WT_EGCG"	0.254996407659474	0.166273535508081	1.53359587188835	7	0.168997552486254	0.383099692100976
"P56380"	"WT_NT-WT_EGCG"	-0.155609993812937	0.0314654719169128	-4.94542062562537	33	2.16630193576872e-05	0.000901436464331055
"P56387"	"WT_NT-WT_EGCG"	0.0708154513896504	0.0800710909250533	0.88440722577308	15	0.390432667742484	0.625806345327066
"P56391"	"WT_NT-WT_EGCG"	-0.0902571699473822	0.0427665795782949	-2.11046033695877	43	0.0406735875944606	0.157109007220875
"P56392"	"WT_NT-WT_EGCG"	-0.265985957048826	0.290621125351188	-0.915232699369003	8	0.386824682534787	0.621157530292617
"P56394"	"WT_NT-WT_EGCG"	-0.490038485245169	0.582605121088806	-0.841115993504069	8	0.424708817276781	0.655829823126596
"P56395"	"WT_NT-WT_EGCG"	0.667113642577599	0.255653283113119	2.60944680410155	21	0.0163735386579948	0.0865668254608786
"P56399"	"WT_NT-WT_EGCG"	-2.75338766942741e-05	0.05466595255129	-0.000503675055665418	217	0.999598588187354	0.999881280095778
"P56480"	"WT_NT-WT_EGCG"	-0.0558110974561359	0.0327593495223409	-1.70366928128638	236	0.0897592113050538	0.260015012601126
"P56528"	"WT_NT-WT_EGCG"	0.128171182835567	0.0450884583823377	2.84266057066557	23	0.00921827301368783	0.0589621161399774
"P56546"	"WT_NT-WT_EGCG"	0.167446785963633	0.0575071026797465	2.91175834220224	8	0.0195363907618251	0.0971540102743122
"P56564"	"WT_NT-WT_EGCG"	-0.0862645916668263	0.052418124192437	-1.64570161553535	83	0.10360711884026	0.285181618161868
"P56565"	"WT_NT-WT_EGCG"	-0.397977460250128	0.545141287021863	-0.730044613616226	8	0.486187883987178	0.705062134343029
"P56671"	"WT_NT-WT_EGCG"	-0.308108995060005	0.181076075315778	-1.70154447252457	16	0.108188896992779	0.292780511601728
"P56812"	"WT_NT-WT_EGCG"	-0.0380233652607172	0.050822097528668	-0.748165996873089	32	0.459823679502875	0.683359812773811
"P56959"	"WT_NT-WT_EGCG"	0.0733091783158656	0.0412457969480099	1.77737330201842	42	0.0827488296772811	0.246158629578253
"P57722"	"WT_NT-WT_EGCG"	0.0875906682232406	0.0640482711020125	1.36757271845373	27	0.182722714012017	0.400675907911038
"P57746"	"WT_NT-WT_EGCG"	-0.0388236912719398	0.0496339345123919	-0.782200558012318	70	0.436734696725756	0.665258665942722
"P57759"	"WT_NT-WT_EGCG"	-0.0875654644954446	0.0368703733178294	-2.37495464829212	57	0.0209387715152949	0.101591817351986
"P57776"	"WT_NT-WT_EGCG"	-0.216921623394106	0.0668762911462011	-3.24362520223923	41	0.00234999021791737	0.0233480769684656
"P57780"	"WT_NT-WT_EGCG"	0.0363864640070723	0.0634979853215501	0.573033361969097	73	0.568383080829495	0.762370480430005
"P57784"	"WT_NT-WT_EGCG"	-0.0452316156475105	0.220409499902781	-0.205216270929617	6	0.844188279937073	0.92585858794959
"P58021"	"WT_NT-WT_EGCG"	0.284930278961982	0.11364534059112	2.5071883939978	26	0.0187497772500653	0.0947399459049729
"P58044"	"WT_NT-WT_EGCG"	-0.205283223004941	0.067268127340891	-3.05171603729414	36	0.00425735674748617	0.0355938143080469
"P58252"	"WT_NT-WT_EGCG"	-0.0746001639691693	0.0439963834001111	-1.69559764244124	326	0.0909168655224666	0.262294415459188
"P58281"	"WT_NT-WT_EGCG"	-0.089519152973313	0.0431258212723003	-2.07576691486247	281	0.0388248561838289	0.153091991440583
"P58389"	"WT_NT-WT_EGCG"	0.256500077358676	0.0617385026595194	4.15462096276036	67	9.4372286088884e-05	0.00251811104811953
"P58404"	"WT_NT-WT_EGCG"	0.366467702059034	0.729132946589771	0.502607520031897	5	0.636590038771119	0.807645293302191
"P58771"	"WT_NT-WT_EGCG"	0.120479083542257	0.109133843690143	1.10395711787011	33	0.277596815053767	0.51671889598413
"P58871"	"WT_NT-WT_EGCG"	0.12251241373161	0.166565726449034	0.735519943648773	6	0.489764614258872	0.70829604129396
"P59017"	"WT_NT-WT_EGCG"	-0.00655146646036881	0.0949550099207224	-0.0689954797102186	40	0.945336984271041	0.976020678702899
"P59108"	"WT_NT-WT_EGCG"	0.109615494823551	0.0840913404923179	1.30352892678129	22	0.205871154307821	0.436027708255546
"P59114"	"WT_NT-WT_EGCG"	-0.0174564324834828	0.126692876816553	-0.137785429789863	9	0.893443402791344	0.947083869724633
"P59279"	"WT_NT-WT_EGCG"	0.274339873768093	0.146428229009831	1.87354498257077	7	0.103139374095575	0.284558475956356
"P59325"	"WT_NT-WT_EGCG"	-0.0504818587905562	0.0704588187681047	-0.71647324881649	74	0.475954317632882	0.695066235122834
"P59644"	"WT_NT-WT_EGCG"	-0.202316302672373	0.0660500093401218	-3.06307757854436	23	0.00550829564764932	0.0411899401812593
"P59708"	"WT_NT-WT_EGCG"	-0.565696095322411	0.423339520814585	-1.33627045789135	6	0.229904473385148	0.467317643399981
"P59764"	"WT_NT-WT_EGCG"	-0.0143598697676219	0.076126204400957	-0.188632414825103	14	0.85308799603538	0.930504757076129
"P59999"	"WT_NT-WT_EGCG"	-0.206735512622841	0.0631508803257959	-3.27367586257375	51	0.0019100764408051	0.0207237434697167
"P60122"	"WT_NT-WT_EGCG"	-0.0528665489511564	0.0591549079054657	-0.893696750160468	75	0.374343027040823	0.611571033091635
"P60202"	"WT_NT-WT_EGCG"	-0.0718502695128726	0.0723189478405663	-0.993519287245066	79	0.323490354347711	0.5627933985757
"P60229"	"WT_NT-WT_EGCG"	-0.091805305451561	0.0700970183338435	-1.30968916558376	37	0.198375208257704	0.425949831535299
"P60335"	"WT_NT-WT_EGCG"	-0.220113437557189	0.0595993636898252	-3.69321791257256	97	0.000366175790111445	0.00654123115971808
"P60469"	"WT_NT-WT_EGCG"	-0.176662343453143	0.0609279064686062	-2.89953083394012	89	0.00470654820240091	0.0370758596701381
"P60487"	"WT_NT-WT_EGCG"	-0.0599727016131763	0.0462257842654242	-1.29738635192901	84	0.198050142024066	0.42583790415752
"P60521"	"WT_NT-WT_EGCG"	-0.126100547480921	0.157977083993812	-0.798220503208306	20	0.434118942859177	0.663273736886786
"P60603"	"WT_NT-WT_EGCG"	-0.17137134085157	0.302655868041746	-0.566225072589482	8	0.586769046813326	0.772673908629461
"P60605"	"WT_NT-WT_EGCG"	0.110336726534474	0.157397255640899	0.701007943786557	8	0.503174707484802	0.717922121974081
"P60670"	"WT_NT-WT_EGCG"	-0.275243256725996	0.122122980473348	-2.25382033470814	23	0.0340397962370134	0.140894741997787
"P60710"	"WT_NT-WT_EGCG"	-0.0890027584610717	0.131479862210445	-0.676930725091688	8	0.517541355521871	0.728529746115386
"P60766"	"WT_NT-WT_EGCG"	-0.0999968682581021	0.0510792832574105	-1.95767954992976	43	0.0567775857924602	0.194252284053214
"P60824"	"WT_NT-WT_EGCG"	-0.13670365592332	0.247356610794285	-0.552658186431129	8	0.595597445912634	0.779366691155378
"P60840"	"WT_NT-WT_EGCG"	0.0283228776255518	0.0787017504477178	0.359876082354317	26	0.721846605278123	0.861103353412722
"P60843"	"WT_NT-WT_EGCG"	-0.0974394535802854	0.0861041516072676	-1.13164640451624	41	0.264358771836104	0.502940145706583
"P60867"	"WT_NT-WT_EGCG"	-0.0127991798634749	0.0621572008753321	-0.205916284569283	17	0.839302100828582	0.923075724698599
"P60879"	"WT_NT-WT_EGCG"	-0.0918384483787995	0.0630780125443109	-1.45595025389053	161	0.147353628515883	0.352786939830599
"P60904"	"WT_NT-WT_EGCG"	-0.0857896465383639	0.181529700181978	-0.472592895004851	27	0.640301536373183	0.810865210938758
"P61021"	"WT_NT-WT_EGCG"	-0.367270826310453	0.0995282971494095	-3.69011463904697	7	0.00775542965978082	0.052549721660239
"P61022"	"WT_NT-WT_EGCG"	-0.00235249310987561	0.179193740517238	-0.0131282102995629	8	0.989846995959799	0.995200704743036
"P61027"	"WT_NT-WT_EGCG"	-0.0908839140510263	0.0875153604291394	-1.03849099867005	36	0.305966620565971	0.547184527734093
"P61028"	"WT_NT-WT_EGCG"	0.0928091855087146	0.112719108696759	0.823366921383251	7	0.437447501421713	0.665616286398301
"P61082"	"WT_NT-WT_EGCG"	-0.07949925916063	0.0317792669003188	-2.50160771203418	32	0.0176707561971512	0.0910573772186788
"P61087"	"WT_NT-WT_EGCG"	0.0666724948632301	0.0824940489601213	0.808209752141762	30	0.425332650503805	0.655829823126596
"P61089"	"WT_NT-WT_EGCG"	-0.114535253100528	0.099859904492629	-1.1469593695534	50	0.256857395470468	0.493484306235223
"P61148"	"WT_NT-WT_EGCG"	0.111917579360135	0.0857309915371646	1.30545065854765	31	0.201345588805036	0.42927025171996
"P61161"	"WT_NT-WT_EGCG"	-0.00493582422636095	0.0427579946310692	-0.115436289024987	73	0.908416267088031	0.954849431408727
"P61164"	"WT_NT-WT_EGCG"	-0.137802301482315	0.15161364579285	-0.908904345395105	37	0.369283264848031	0.606385751052686
"P61202"	"WT_NT-WT_EGCG"	-0.0782668877262957	0.0492087996710943	-1.59050593083803	98	0.114941680467988	0.305068471764455
"P61205"	"WT_NT-WT_EGCG"	0.0226147288395023	0.262675138813456	0.0860939064947544	16	0.932459953043315	0.969462332132335
"P61211"	"WT_NT-WT_EGCG"	0.104088213850174	0.18449548327037	0.564177572291225	9	0.586415680095947	0.772496186405722
"P61222"	"WT_NT-WT_EGCG"	-0.069867839030046	0.0439903805746035	-1.58825266154624	35	0.121223279614028	0.312284588488576
"P61226"	"WT_NT-WT_EGCG"	-0.145403018841351	0.0928533519629452	-1.56594259407433	15	0.138211490168683	0.338870859252011
"P61255"	"WT_NT-WT_EGCG"	-0.103708253153507	0.0887851011791603	-1.16808171389289	13	0.263750114240506	0.502360879950818
"P61264"	"WT_NT-WT_EGCG"	-0.0808032287177599	0.0445031684610984	-1.81567361407969	151	0.0714043811741911	0.22469510339245
"P61294"	"WT_NT-WT_EGCG"	0.070838136812883	0.0929439173064833	0.762160008591996	17	0.456409565100773	0.681516471029071
"P61329"	"WT_NT-WT_EGCG"	-0.169940722249146	0.0563157854276885	-3.01763921001076	15	0.00865608372640425	0.0562804561402423
"P61358"	"WT_NT-WT_EGCG"	0.2418934780205	0.0885431829531432	2.73192661425454	43	0.00909739872624282	0.0585045441722198
"P61514"	"WT_NT-WT_EGCG"	-0.135863816563603	0.240428187631358	-0.565091048192397	9	0.585820007395794	0.772496186405722
"P61620"	"WT_NT-WT_EGCG"	0.119276053803858	0.264592282913949	0.450791884367424	6	0.667972255066125	0.830737646332238
"P61750"	"WT_NT-WT_EGCG"	-0.0184581333178138	0.0561643583470641	-0.328644960274502	21	0.745678786547038	0.875025367579693
"P61759"	"WT_NT-WT_EGCG"	0.256664689763672	0.0595909412144244	4.30710917688182	25	0.000224432471371383	0.00475339910922504
"P61793"	"WT_NT-WT_EGCG"	-0.323905678675177	0.340237931255889	-0.951997555003856	6	0.377856772065931	0.615038841600184
"P61804"	"WT_NT-WT_EGCG"	-0.5728273024101	0.231973574382088	-2.46936446936229	6	0.0484994877923484	0.175343235119557
"P61922"	"WT_NT-WT_EGCG"	-0.0514330052194072	0.0414902075932138	-1.23964203128788	261	0.21622126896643	0.44855851641545
"P61953"	"WT_NT-WT_EGCG"	-0.0144544580234764	0.217163091464163	-0.0665603806154219	6	0.949094168596642	0.976020678702899
"P61957"	"WT_NT-WT_EGCG"	0.286943170831829	0.233749234809789	1.22756838569044	8	0.254502075781164	0.492111293111372
"P61961"	"WT_NT-WT_EGCG"	-0.227510020661052	0.112726932458844	-2.01824014632984	8	0.0782719057786774	0.239074033453525
"P61963"	"WT_NT-WT_EGCG"	-0.170790281495793	0.141214239890682	-1.20944092910182	7	0.265750689788796	0.504361461580279
"P61965"	"WT_NT-WT_EGCG"	-0.124787749497992	0.373262368765242	-0.334316448536699	5	0.751707942930514	0.877568341667877
"P61967"	"WT_NT-WT_EGCG"	-0.452875424599392	0.340760652858523	-1.3290132554929	8	0.220496267003657	0.454219741637703
"P61971"	"WT_NT-WT_EGCG"	-0.186790378811779	0.0655359526561183	-2.85019704820513	32	0.00758363575958532	0.0516826968817982
"P61979"	"WT_NT-WT_EGCG"	-0.00238084687926667	0.0480711853645011	-0.0495275259225215	206	0.960546888774742	0.981678415111697
"P61982"	"WT_NT-WT_EGCG"	-0.16548152953073	0.0820684879591288	-2.01638331162067	83	0.0469937593053429	0.172782668048854
"P62069"	"WT_NT-WT_EGCG"	-0.144116919511021	0.153796501527969	-0.937062404405944	7	0.379921586343735	0.615849060906412
"P62073"	"WT_NT-WT_EGCG"	0.202926944507105	0.175821869204455	1.15416213822144	8	0.281745070804406	0.519027247622492
"P62075"	"WT_NT-WT_EGCG"	-0.158232307333782	0.053250505588865	-2.97147051626998	20	0.00754466338772453	0.0515163598501576
"P62077"	"WT_NT-WT_EGCG"	0.0875221223004048	0.059240203455395	1.47741089995251	9	0.173682237302683	0.388314837762068
"P62082"	"WT_NT-WT_EGCG"	0.110802809008869	0.0516075808537465	2.14702582790848	43	0.0374727351017441	0.149692579649852
"P62137"	"WT_NT-WT_EGCG"	-0.441538810468008	0.129543884810357	-3.40841106559672	25	0.0022198081042446	0.022626689523669
"P62141"	"WT_NT-WT_EGCG"	-0.140098770333137	0.0911829767846391	-1.53645751952176	30	0.134907214772192	0.333683089964505
"P62192"	"WT_NT-WT_EGCG"	-0.0279745373739992	0.0682691252167014	-0.40976850494571	96	0.682888706106925	0.8377500457909
"P62196"	"WT_NT-WT_EGCG"	-0.0896934023279931	0.0943291238845571	-0.950855882407671	59	0.345556579037302	0.584963093676743
"P62204"	"WT_NT-WT_EGCG"	-0.178285960824797	0.12144105116483	-1.46808644288505	69	0.146624772656793	0.351363022281217
"P62242"	"WT_NT-WT_EGCG"	-0.0612763777826036	0.0555035393204562	-1.1040084746455	68	0.27348089491115	0.513549970662209
"P62245"	"WT_NT-WT_EGCG"	-0.0698774498233841	0.107494175613449	-0.650058009418713	26	0.521357613302133	0.732343875396999
"P62257"	"WT_NT-WT_EGCG"	0.1806508129117	0.232072611892881	0.778423664206806	8	0.458721748805644	0.682971528698772
"P62259"	"WT_NT-WT_EGCG"	-0.00418056755110374	0.0467048374639198	-0.0895103757578279	159	0.928788959315371	0.967384180167386
"P62264"	"WT_NT-WT_EGCG"	0.16263154667671	0.132017648271623	1.23189246896824	44	0.224532318321832	0.460376156773766
"P62267"	"WT_NT-WT_EGCG"	0.0241134930288833	0.040469031140989	0.595850514554573	9	0.56595643170506	0.759980219795291
"P62270"	"WT_NT-WT_EGCG"	0.0406587144940129	0.0427822653573856	0.950363758308883	37	0.348094384075631	0.586833120211969
"P62274"	"WT_NT-WT_EGCG"	-1.23455257358074	0.771170228301435	-1.600882046886	9	0.143867116902999	0.348335221479434
"P62281"	"WT_NT-WT_EGCG"	-0.191665892862428	0.156829364076557	-1.22213014119516	25	0.233056676594647	0.469698840521519
"P62301"	"WT_NT-WT_EGCG"	-0.0980475775710154	0.0425771116479875	-2.30282360113194	25	0.0298900586054811	0.130038299246724
"P62305"	"WT_NT-WT_EGCG"	-0.130516855812778	0.147473654090759	-0.885018118100299	8	0.401963192083643	0.635842491234277
"P62307"	"WT_NT-WT_EGCG"	-0.150354056691076	0.08830895152657	-1.70259134653906	9	0.122848863731403	0.314411310432687
"P62309"	"WT_NT-WT_EGCG"	-0.114135761741607	0.0640633106529355	-1.78160885814879	16	0.0938009469531953	0.26687247873937
"P62311"	"WT_NT-WT_EGCG"	0.0960464482434745	0.166747467226414	0.575999442996397	8	0.580453772902094	0.770062339302138
"P62315"	"WT_NT-WT_EGCG"	0.277288192034672	0.151240939345943	1.83342019187287	9	0.0999512051800133	0.278149026531634
"P62317"	"WT_NT-WT_EGCG"	-0.307048120281422	0.114140012008409	-2.6901006481303	21	0.0137072871895081	0.0773241819613089
"P62320"	"WT_NT-WT_EGCG"	-0.0876575441674028	0.0351156248160414	-2.49625471927697	25	0.0195064119665616	0.0971540102743122
"P62322"	"WT_NT-WT_EGCG"	0.0388705488369803	0.169911040410345	0.228770000719821	6	0.826645743299312	0.917716884510254
"P62331"	"WT_NT-WT_EGCG"	0.0486082432442121	0.0857084261139986	0.567134941663256	27	0.575307848469729	0.767776062908618
"P62334"	"WT_NT-WT_EGCG"	0.00300775839971942	0.0674291612104575	0.0446061962765889	76	0.964538198130206	0.983302933209989
"P62342"	"WT_NT-WT_EGCG"	0.175284707510749	0.130799902398394	1.34009815219022	8	0.217026428443792	0.449690965088279
"P62482"	"WT_NT-WT_EGCG"	0.073741364294001	0.0611662881985736	1.20558834720529	104	0.230712055192819	0.467732511286238
"P62484"	"WT_NT-WT_EGCG"	0.0604797961086246	0.0708621871095397	0.853484750832403	49	0.397543648717213	0.631676498433415
"P62500"	"WT_NT-WT_EGCG"	0.516671462989935	0.051213121943171	10.0886539110672	6	5.50756006889586e-05	0.0017393071396147
"P62627"	"WT_NT-WT_EGCG"	-0.246431150093844	0.113413646192864	-2.17285272421962	22	0.0408388082668221	0.157222645732183
"P62631"	"WT_NT-WT_EGCG"	-0.103237113041646	0.0729063392655839	-1.41602382017253	99	0.159907101491955	0.368703662305766
"P62702"	"WT_NT-WT_EGCG"	-0.0792959211343617	0.0717049781444452	-1.10586354234186	97	0.271520816354605	0.511651106790749
"P62717"	"WT_NT-WT_EGCG"	-0.350393038842653	0.187315373824037	-1.87060480776026	17	0.0787173533336329	0.240225306675389
"P62743"	"WT_NT-WT_EGCG"	-0.250053259191879	0.0725498729788172	-3.44663951741016	26	0.00194195850751511	0.0208748963326394
"P62746"	"WT_NT-WT_EGCG"	-0.109125421379729	0.0882733980473599	-1.23622092038625	38	0.223963473837043	0.459755546698562
"P62748"	"WT_NT-WT_EGCG"	-0.228229810331505	0.0938450867977662	-2.43198464745772	45	0.0190587243035329	0.0960266493754929
"P62751"	"WT_NT-WT_EGCG"	-0.0914345659516672	0.060723308962523	-1.50575730331327	42	0.13961397982509	0.341267896780472
"P62754"	"WT_NT-WT_EGCG"	0.0184181800303407	0.193468662475338	0.0951998106292205	27	0.924859165378773	0.964963677859799
"P62761"	"WT_NT-WT_EGCG"	-0.196144200626123	0.07911889662727	-2.4791068756957	95	0.0149339158595241	0.0817101540691541
"P62774"	"WT_NT-WT_EGCG"	0.191210610336973	0.153534097645009	1.2453950833715	42	0.2198900079851	0.4537636862563
"P62806"	"WT_NT-WT_EGCG"	-0.0503351374264101	0.0683751029924415	-0.736161778534716	39	0.466037295618916	0.687969079550962
"P62812"	"WT_NT-WT_EGCG"	0.115337660369087	0.0867282568936538	1.32987407449586	31	0.19326243599077	0.417829606417699
"P62814"	"WT_NT-WT_EGCG"	-0.171676947429075	0.0448396735836552	-3.82868414750579	188	0.000175369624504373	0.00400182168949657
